id;employee_id;course_id;old_butee_date;is_long_absence;quiz_history_id;evaluation_id;renewal_formir49_id;quiz_passed;is_present;moring_presence;afternoon_presence;level
465;1633;1696;2022-07-31 12:00:00;;;;;;;;;
466;1633;1773;2023-07-31 12:00:00;;;;;;;;;
467;1633;1784;2024-07-31 12:00:00;;;;;;;;;
468;1703;1761;2022-09-30 12:00:00;;;;;;;;;
469;1703;1713;2023-09-30 12:00:00;;;;;;;;;
470;1703;1843;2024-09-30 12:00:00;;;;;;;;;
471;1792;1819;2022-06-30 12:00:00;;;;;;;;;
472;1792;1855;2023-06-30 12:00:00;;;;;;;;;
473;1792;1784;2024-06-30 12:00:00;;;;;;;;;
474;2118;1783;2022-09-30 12:00:00;;;;;;;;;
475;2118;1713;2023-09-30 12:00:00;;;;;;;;;
476;2118;1843;2024-09-30 12:00:00;;;;;;;;;
477;2256;1761;2022-09-30 12:00:00;;;;;;;;;
478;2256;1713;2023-09-30 12:00:00;;;;;;;;;
479;2256;1843;2024-09-30 12:00:00;;;;;;;;;
480;2511;1687;2022-06-30 12:00:00;;;;;;;;;
481;2511;1773;2023-06-30 12:00:00;;;;;;;;;
482;2511;1858;2024-06-30 12:00:00;;;;;;;;;
483;2518;1687;2022-06-30 12:00:00;;;;;;;;;
484;2518;1755;2023-06-30 12:00:00;;;;;;;;;
485;2518;1728;2024-06-30 12:00:00;;;;;;;;;
486;3816;1687;2022-06-30 12:00:00;;;;;;;;;
487;3816;1855;2023-06-30 12:00:00;;;;;;;;;
488;3816;1843;2024-07-31 12:00:00;;;;;;;;;
489;442;1722;2022-06-30 12:00:00;;;;;;;;;
490;442;1839;2023-06-30 12:00:00;;;;;;;;;
491;442;1692;2024-06-30 12:00:00;;;;;;;;;
492;484;1722;2022-06-30 12:00:00;;;;;;;;;
493;484;1814;2023-06-30 12:00:00;;;;;;;;;
494;484;1858;2024-06-30 12:00:00;;;;;;;;;
495;2492;1726;2022-06-30 12:00:00;;;;;;;;;
496;2492;1765;2023-06-30 12:00:00;;;;;;;;;
497;2492;1697;2024-06-30 12:00:00;;;;;;;;;
498;2436;1691;2022-06-30 12:00:00;;;;;;;;;
499;2436;1839;2023-06-30 12:00:00;;;;;;;;;
500;2436;1784;2024-06-30 12:00:00;;;;;;;;;
501;2474;1691;2022-06-30 12:00:00;;;;;;;;;
502;2474;1765;2023-06-30 12:00:00;;;;;;;;;
503;2474;1784;2024-06-30 12:00:00;;;;;;;;;
504;427;1761;2022-09-30 12:00:00;;;;;;;;;
505;427;1794;2023-09-30 12:00:00;;;;;;;;;
506;427;1843;2024-09-30 12:00:00;;;;;;;;;
507;1456;1808;2022-06-30 12:00:00;;;;;;;;;
508;1456;1814;2023-06-30 12:00:00;;;;;;;;;
509;1456;1784;2024-06-30 12:00:00;;;;;;;;;
510;1758;1715;2022-06-30 12:00:00;;;;;;;;;
511;1758;1814;2023-06-30 12:00:00;;;;;;;;;
512;1758;1858;2024-06-30 12:00:00;;;;;;;;;
513;2242;1715;2022-06-30 12:00:00;;;;;;;;;
514;2242;1839;2023-06-30 12:00:00;;;;;;;;;
515;2242;1858;2024-06-30 12:00:00;;;;;;;;;
516;7081;1709;2024-11-30 12:00:00;;;;;;;;;
517;7082;1709;2024-11-30 12:00:00;;;;;;;;;
518;7083;1709;2024-11-30 12:00:00;;;;;;;;;
519;7084;1709;2024-11-30 12:00:00;;;;;;;;;
520;7085;1709;2024-11-30 12:00:00;;;;;;;;;
521;706;1722;2022-06-30 12:00:00;;;;;;;;;
522;706;1736;2024-09-30 12:00:00;;;;;;;;;
523;6736;1694;2023-09-30 12:00:00;;;;;;;;;
524;6736;1777;2024-09-30 12:00:00;;;;;;;;;
525;6917;1694;2023-09-30 12:00:00;;;;;;;;;
526;6917;1777;2024-09-30 12:00:00;;;;;;;;;
527;6920;1694;2023-09-30 12:00:00;;;;;;;;;
528;6920;1777;2024-09-30 12:00:00;;;;;;;;;
529;6921;1694;2023-09-30 12:00:00;;;;;;;;;
530;6921;1777;2024-09-30 12:00:00;;;;;;;;;
531;6922;1694;2023-09-30 12:00:00;;;;;;;;;
532;6922;1777;2024-09-30 12:00:00;;;;;;;;;
533;6927;1762;2023-12-31 12:00:00;;;;;;;;;
534;6927;1736;2024-09-30 12:00:00;;;;;;;;;
535;6928;1762;2023-12-31 12:00:00;;;;;;;;;
536;6928;1736;2024-09-30 12:00:00;;;;;;;;;
537;6939;1762;2023-12-31 12:00:00;;;;;;;;;
538;6939;1736;2024-09-30 12:00:00;;;;;;;;;
539;693;1844;2022-06-30 12:00:00;;;;;;;;;
540;693;1799;2023-06-30 12:00:00;;;;;;;;;
541;693;1790;2024-06-30 12:00:00;;;;;;;;;
542;130;1846;2022-12-31 12:00:00;;;;;;;;;
543;130;1742;2023-12-31 12:00:00;;;;;;;;;
544;130;1804;2024-12-31 12:00:00;;;;;;;;;
545;274;1755;2023-06-30 12:00:00;;;;;;;;;
546;274;1742;2023-10-31 12:00:00;;;;;;;;;
547;274;1736;2024-10-31 12:00:00;;;;;;;;;
548;1571;1755;2023-06-30 12:00:00;;;;;;;;;
549;1571;1743;2023-12-31 12:00:00;;;;;;;;;
550;1571;1738;2024-12-31 12:00:00;;;;;;;;;
551;1757;1846;2022-12-31 12:00:00;;;;;;;;;
552;1757;1699;2023-12-31 12:00:00;;;;;;;;;
553;1757;1804;2024-12-31 12:00:00;;;;;;;;;
554;2302;1735;2023-02-28 12:00:00;;;;;;;;;
555;2302;1743;2024-02-29 12:00:00;;;;;;;;;
556;2302;1738;2025-02-28 12:00:00;;;;;;;;;
557;2352;1702;2022-12-31 12:00:00;;;;;;;;;
558;2352;1699;2023-12-31 12:00:00;;;;;;;;;
559;2352;1717;2024-12-31 12:00:00;;;;;;;;;
560;6307;1704;2023-01-31 12:00:00;;;;;;;;;
561;6307;1743;2024-01-31 12:00:00;;;;;;;;;
562;6307;1738;2025-01-31 12:00:00;;;;;;;;;
563;1709;1780;2023-01-31 12:00:00;;;;;;;;;
564;1709;1863;2024-01-31 12:00:00;;;;;;;;;
565;1709;1738;2025-01-31 12:00:00;;;;;;;;;
566;2241;1716;2022-06-30 12:00:00;;;;;;;;;
567;2241;1734;2023-06-30 12:00:00;;;;;;;;;
568;2241;1684;2024-06-30 12:00:00;;;;;;;;;
569;2282;1716;2022-06-30 12:00:00;;;;;;;;;
570;2282;1734;2023-06-30 12:00:00;;;;;;;;;
571;2282;1705;2024-06-30 12:00:00;;;;;;;;;
572;6737;1706;2023-06-30 12:00:00;;;;;;;;;
573;6737;1705;2024-06-30 12:00:00;;;;;;;;;
574;41;1786;2022-12-31 12:00:00;;;;;;;;;
575;41;1863;2023-12-31 12:00:00;;;;;;;;;
576;41;1804;2024-12-31 12:00:00;;;;;;;;;
577;2147;1788;2022-06-30 12:00:00;;;;;;;;;
578;2147;1768;2023-06-30 12:00:00;;;;;;;;;
579;2147;1705;2024-06-30 12:00:00;;;;;;;;;
580;519;1783;2022-09-30 12:00:00;;;;;;;;;
581;519;1776;2023-09-30 12:00:00;;;;;;;;;
582;519;1777;2024-09-30 12:00:00;;;;;;;;;
583;770;1783;2022-09-30 12:00:00;;;;;;;;;
584;770;1776;2023-09-30 12:00:00;;;;;;;;;
585;770;1777;2024-09-30 12:00:00;;;;;;;;;
586;2186;1783;2022-09-30 12:00:00;;;;;;;;;
587;2186;1776;2023-09-30 12:00:00;;;;;;;;;
588;2186;1736;2024-09-30 12:00:00;;;;;;;;;
589;2228;1720;2023-01-31 12:00:00;;;;;;;;;
590;2228;1766;2024-01-31 12:00:00;;;;;;;;;
591;2228;1738;2025-01-31 12:00:00;;;;;;;;;
592;2325;1702;2022-12-31 12:00:00;;;;;;;;;
593;2325;1766;2023-12-31 12:00:00;;;;;;;;;
594;2325;1717;2024-12-31 12:00:00;;;;;;;;;
595;6282;1704;2023-01-31 12:00:00;;;;;;;;;
596;6282;1792;2024-01-31 12:00:00;;;;;;;;;
597;6282;1738;2025-01-31 12:00:00;;;;;;;;;
598;518;1820;2022-02-28 12:00:00;;;;;;;;;
599;518;1732;2023-02-28 12:00:00;;;;;;;;;
600;518;1767;2024-08-31 12:00:00;;;;;;;;;
601;768;1722;2022-07-31 12:00:00;;;;;;;;;
602;768;1773;2023-07-31 12:00:00;;;;;;;;;
603;768;1790;2024-07-31 12:00:00;;;;;;;;;
604;1455;1848;2022-02-28 12:00:00;;;;;;;;;
605;1455;1732;2023-02-28 12:00:00;;;;;;;;;
606;1455;1809;2024-02-29 12:00:00;;;;;;;;;
607;2292;1726;2022-06-30 12:00:00;;;;;;;;;
608;2292;1745;2023-06-30 12:00:00;;;;;;;;;
609;2292;1684;2024-06-30 12:00:00;;;;;;;;;
610;2615;1750;2022-12-31 12:00:00;;;;;;;;;
611;2615;1700;2023-12-31 12:00:00;;;;;;;;;
612;2615;1804;2024-12-31 12:00:00;;;;;;;;;
613;124;1778;2022-12-31 12:00:00;;;;;;;;;
614;124;1763;2023-12-31 12:00:00;;;;;;;;;
615;124;1804;2024-12-31 12:00:00;;;;;;;;;
616;212;1755;2023-06-30 12:00:00;;;;;;;;;
617;212;1833;2024-01-31 12:00:00;;;;;;;;;
618;212;1738;2025-01-31 12:00:00;;;;;;;;;
619;303;1772;2022-08-31 12:00:00;;;;;;;;;
620;303;1855;2023-08-31 12:00:00;;;;;;;;;
621;303;1684;2024-08-31 12:00:00;;;;;;;;;
622;705;1789;2022-10-31 12:00:00;;;;;;;;;
623;705;1730;2023-10-31 12:00:00;;;;;;;;;
624;705;1736;2024-10-31 12:00:00;;;;;;;;;
625;777;1691;2022-06-30 12:00:00;;;;;;;;;
626;777;1755;2023-06-30 12:00:00;;;;;;;;;
627;777;1684;2024-06-30 12:00:00;;;;;;;;;
628;924;1691;2022-06-30 12:00:00;;;;;;;;;
629;924;1745;2023-06-30 12:00:00;;;;;;;;;
630;924;1828;2024-06-30 12:00:00;;;;;;;;;
631;1557;1855;2023-06-30 12:00:00;;;;;;;;;
632;1557;1713;2023-09-30 12:00:00;;;;;;;;;
633;1557;1736;2024-09-30 12:00:00;;;;;;;;;
634;1670;1788;2022-06-30 12:00:00;;;;;;;;;
635;1670;1775;2023-06-30 12:00:00;;;;;;;;;
636;1670;1684;2024-06-30 12:00:00;;;;;;;;;
637;1742;1789;2022-11-30 12:00:00;;;;;;;;;
638;1742;1700;2023-11-30 12:00:00;;;;;;;;;
639;1742;1804;2024-11-30 12:00:00;;;;;;;;;
640;1864;1786;2022-12-31 12:00:00;;;;;;;;;
641;1864;1700;2023-12-31 12:00:00;;;;;;;;;
642;1864;1738;2024-12-31 12:00:00;;;;;;;;;
643;2218;1772;2022-07-31 12:00:00;;;;;;;;;
644;2218;1745;2023-07-31 12:00:00;;;;;;;;;
645;2218;1790;2024-07-31 12:00:00;;;;;;;;;
646;2223;1846;2022-12-31 12:00:00;;;;;;;;;
647;2223;1700;2023-12-31 12:00:00;;;;;;;;;
648;2223;1804;2024-12-31 12:00:00;;;;;;;;;
649;2501;1788;2022-06-30 12:00:00;;;;;;;;;
650;2501;1775;2023-06-30 12:00:00;;;;;;;;;
651;2501;1684;2024-06-30 12:00:00;;;;;;;;;
652;2510;1788;2022-06-30 12:00:00;;;;;;;;;
653;2510;1855;2023-06-30 12:00:00;;;;;;;;;
654;2510;1684;2024-06-30 12:00:00;;;;;;;;;
655;2574;1805;2022-06-30 12:00:00;;;;;;;;;
656;2574;1745;2023-06-30 12:00:00;;;;;;;;;
657;2574;1684;2024-06-30 12:00:00;;;;;;;;;
658;377;1761;2022-09-30 12:00:00;;;;;;;;;
659;377;1713;2023-09-30 12:00:00;;;;;;;;;
660;377;1736;2024-09-30 12:00:00;;;;;;;;;
661;840;1696;2022-08-31 12:00:00;;;;;;;;;
662;840;1745;2023-08-31 12:00:00;;;;;;;;;
663;840;1828;2024-08-31 12:00:00;;;;;;;;;
664;1505;1816;2022-07-31 12:00:00;;;;;;;;;
665;1505;1773;2023-07-31 12:00:00;;;;;;;;;
666;1505;1828;2024-07-31 12:00:00;;;;;;;;;
667;1541;1715;2022-06-30 12:00:00;;;;;;;;;
668;1541;1745;2023-06-30 12:00:00;;;;;;;;;
669;1541;1684;2024-06-30 12:00:00;;;;;;;;;
670;1587;1687;2022-06-30 12:00:00;;;;;;;;;
671;1587;1755;2023-06-30 12:00:00;;;;;;;;;
672;1587;1828;2024-06-30 12:00:00;;;;;;;;;
673;1607;1696;2022-07-31 12:00:00;;;;;;;;;
674;1607;1773;2023-07-31 12:00:00;;;;;;;;;
675;1607;1790;2024-07-31 12:00:00;;;;;;;;;
676;1614;1715;2022-06-30 12:00:00;;;;;;;;;
677;1614;1755;2023-06-30 12:00:00;;;;;;;;;
678;1614;1684;2024-06-30 12:00:00;;;;;;;;;
679;2132;1715;2022-06-30 12:00:00;;;;;;;;;
680;2132;1855;2023-06-30 12:00:00;;;;;;;;;
681;2132;1705;2024-06-30 12:00:00;;;;;;;;;
682;2538;1702;2022-11-30 12:00:00;;;;;;;;;
683;2538;1763;2023-11-30 12:00:00;;;;;;;;;
684;2538;1804;2024-11-30 12:00:00;;;;;;;;;
685;662;1813;2022-06-30 12:00:00;;;;;;;;;
686;662;1812;2023-06-30 12:00:00;;;;;;;;;
687;662;1684;2024-06-30 12:00:00;;;;;;;;;
688;2291;1726;2022-06-30 12:00:00;;;;;;;;;
689;2291;1839;2023-06-30 12:00:00;;;;;;;;;
690;2291;1828;2024-06-30 12:00:00;;;;;;;;;
691;700;1691;2022-06-30 12:00:00;;;;;;;;;
692;700;1839;2023-06-30 12:00:00;;;;;;;;;
693;700;1684;2024-06-30 12:00:00;;;;;;;;;
694;1696;1800;2023-04-30 12:00:00;;;;;;;;;
695;1696;1794;2023-09-30 12:00:00;;;;;;;;;
696;1696;1736;2024-09-30 12:00:00;;;;;;;;;
697;2257;1788;2022-06-30 12:00:00;;;;;;;;;
698;2257;1812;2023-06-30 12:00:00;;;;;;;;;
699;2257;1705;2024-06-30 12:00:00;;;;;;;;;
700;2286;1788;2022-06-30 12:00:00;;;;;;;;;
701;2286;1839;2023-06-30 12:00:00;;;;;;;;;
702;2286;1684;2024-06-30 12:00:00;;;;;;;;;
703;139;1761;2022-09-30 12:00:00;;;;;;;;;
704;139;1794;2023-09-30 12:00:00;;;;;;;;;
705;139;1777;2024-09-30 12:00:00;;;;;;;;;
706;368;1817;2022-06-30 12:00:00;;;;;;;;;
707;368;1814;2023-06-30 12:00:00;;;;;;;;;
708;368;1684;2024-06-30 12:00:00;;;;;;;;;
709;369;1761;2022-09-30 12:00:00;;;;;;;;;
710;369;1794;2023-09-30 12:00:00;;;;;;;;;
711;369;1777;2024-09-30 12:00:00;;;;;;;;;
712;393;1716;2022-06-30 12:00:00;;;;;;;;;
713;393;1839;2023-06-30 12:00:00;;;;;;;;;
714;393;1705;2024-06-30 12:00:00;;;;;;;;;
715;2090;1761;2022-09-30 12:00:00;;;;;;;;;
716;2090;1794;2023-09-30 12:00:00;;;;;;;;;
717;2090;1777;2024-09-30 12:00:00;;;;;;;;;
718;2502;1715;2022-06-30 12:00:00;;;;;;;;;
719;2502;1765;2023-06-30 12:00:00;;;;;;;;;
720;2502;1790;2024-06-30 12:00:00;;;;;;;;;
721;2289;1724;2022-12-31 12:00:00;;;;;;;;;
722;2289;1801;2023-12-31 12:00:00;;;;;;;;;
723;2289;1849;2024-12-31 12:00:00;;;;;;;;;
724;2609;1750;2022-12-31 12:00:00;;;;;;;;;
725;2609;1801;2023-12-31 12:00:00;;;;;;;;;
726;2609;1740;2024-12-31 12:00:00;;;;;;;;;
727;2527;1789;2022-12-31 12:00:00;;;;;;;;;
728;2527;1801;2023-12-31 12:00:00;;;;;;;;;
729;2527;1740;2024-12-31 12:00:00;;;;;;;;;
730;2623;1748;2023-11-30 12:00:00;;;;;;;;;
731;2623;1688;2024-12-31 12:00:00;;;;;;;;;
732;7061;1748;2023-11-30 12:00:00;;;;;;;;;
733;7061;1740;2024-11-30 12:00:00;;;;;;;;;
734;675;1855;2023-08-31 12:00:00;;;;;;;;;
735;675;1743;2023-12-31 12:00:00;;;;;;;;;
736;675;1688;2024-12-31 12:00:00;;;;;;;;;
737;2339;1732;2023-02-28 12:00:00;;;;;;;;;
738;2339;1743;2024-02-29 12:00:00;;;;;;;;;
739;2339;1688;2025-02-28 12:00:00;;;;;;;;;
740;2520;1855;2023-06-30 12:00:00;;;;;;;;;
741;2520;1743;2023-12-31 12:00:00;;;;;;;;;
742;2520;1688;2024-12-31 12:00:00;;;;;;;;;
743;2536;1846;2022-12-31 12:00:00;;;;;;;;;
744;2536;1699;2023-12-31 12:00:00;;;;;;;;;
745;2536;1740;2024-12-31 12:00:00;;;;;;;;;
746;6351;1704;2023-01-31 12:00:00;;;;;;;;;
747;6351;1743;2024-01-31 12:00:00;;;;;;;;;
748;6351;1688;2025-01-31 12:00:00;;;;;;;;;
749;2547;1786;2022-12-31 12:00:00;;;;;;;;;
750;2547;1863;2023-12-31 12:00:00;;;;;;;;;
751;2547;1688;2024-12-31 12:00:00;;;;;;;;;
752;2557;1702;2022-12-31 12:00:00;;;;;;;;;
753;2557;1863;2023-12-31 12:00:00;;;;;;;;;
754;2557;1688;2024-12-31 12:00:00;;;;;;;;;
755;2396;1821;2022-12-31 12:00:00;;;;;;;;;
756;2396;1785;2023-12-31 12:00:00;;;;;;;;;
757;2396;1740;2024-12-31 12:00:00;;;;;;;;;
758;146;1778;2022-12-31 12:00:00;;;;;;;;;
759;146;1785;2023-12-31 12:00:00;;;;;;;;;
760;146;1688;2024-12-31 12:00:00;;;;;;;;;
761;738;1855;2023-07-31 12:00:00;;;;;;;;;
762;738;1792;2023-12-31 12:00:00;;;;;;;;;
763;738;1740;2024-12-31 12:00:00;;;;;;;;;
764;2162;1846;2022-12-31 12:00:00;;;;;;;;;
765;2162;1863;2023-12-31 12:00:00;;;;;;;;;
766;2162;1740;2024-12-31 12:00:00;;;;;;;;;
767;2330;1846;2022-12-31 12:00:00;;;;;;;;;
768;2330;1851;2023-12-31 12:00:00;;;;;;;;;
769;2330;1740;2024-12-31 12:00:00;;;;;;;;;
770;2435;1846;2022-12-31 12:00:00;;;;;;;;;
771;2435;1785;2023-12-31 12:00:00;;;;;;;;;
772;2435;1740;2024-12-31 12:00:00;;;;;;;;;
773;6283;1704;2023-01-31 12:00:00;;;;;;;;;
774;6283;1766;2024-01-31 12:00:00;;;;;;;;;
775;6283;1751;2024-06-30 12:00:00;;;;;;;;;
776;6296;1704;2023-01-31 12:00:00;;;;;;;;;
777;6296;1792;2024-01-31 12:00:00;;;;;;;;;
778;6296;1688;2025-01-31 12:00:00;;;;;;;;;
779;747;1797;2022-12-31 12:00:00;;;;;;;;;
780;747;1730;2023-12-31 12:00:00;;;;;;;;;
781;747;1688;2024-12-31 12:00:00;;;;;;;;;
782;2220;1780;2022-12-31 12:00:00;;;;;;;;;
783;2220;1801;2023-12-31 12:00:00;;;;;;;;;
784;2220;1849;2024-12-31 12:00:00;;;;;;;;;
785;2103;1713;2023-09-30 12:00:00;;;;;;;;;
786;2103;1699;2023-11-30 12:00:00;;;;;;;;;
787;2103;1849;2024-11-30 12:00:00;;;;;;;;;
788;714;1724;2022-11-30 12:00:00;;;;;;;;;
789;714;1699;2023-11-30 12:00:00;;;;;;;;;
790;714;1849;2024-11-30 12:00:00;;;;;;;;;
791;2229;1820;2022-02-28 12:00:00;;;;;;;;;
792;2229;1793;2023-02-28 12:00:00;;;;;;;;;
793;2229;1849;2024-10-31 12:00:00;;;;;;;;;
794;1791;1711;2022-12-31 12:00:00;;;;;;;;;
795;1791;1785;2023-12-31 12:00:00;;;;;;;;;
796;1791;1849;2024-12-31 12:00:00;;;;;;;;;
797;1632;1779;2022-11-30 12:00:00;;;;;;;;;
798;1632;1785;2023-11-30 12:00:00;;;;;;;;;
799;1632;1849;2024-11-30 12:00:00;;;;;;;;;
800;66;1786;2022-12-31 12:00:00;;;;;;;;;
801;66;1863;2023-12-31 12:00:00;;;;;;;;;
802;66;1849;2024-12-31 12:00:00;;;;;;;;;
803;401;1787;2022-10-31 12:00:00;;;;;;;;;
804;401;1730;2023-10-31 12:00:00;;;;;;;;;
805;401;1849;2024-10-31 12:00:00;;;;;;;;;
806;1441;1712;2022-03-31 12:00:00;;;;;;;;;
807;1441;1836;2023-03-31 12:00:00;;;;;;;;;
808;1441;1809;2024-03-31 12:00:00;;;;;;;;;
809;1441;1834;2024-12-31 12:00:00;;;;;;;;;
810;7069;1756;2025-01-31 12:00:00;;;;;;;;;
811;2334;1737;2022-12-31 12:00:00;;;;;;;;;
812;2334;1763;2023-12-31 12:00:00;;;;;;;;;
813;2334;1756;2025-01-31 12:00:00;;;;;;;;;
814;1669;1848;2022-02-28 12:00:00;;;;;;;;;
815;1669;1793;2023-02-28 12:00:00;;;;;;;;;
816;1669;1733;2024-02-29 12:00:00;;;;;;;;;
817;1669;1756;2025-02-28 12:00:00;;;;;;;;;
818;918;1837;2022-03-31 12:00:00;;;;;;;;;
819;918;1822;2023-03-31 12:00:00;;;;;;;;;
820;918;1733;2024-03-31 12:00:00;;;;;;;;;
821;918;1707;2025-03-31 12:00:00;;;;;;;;;
822;2133;1862;2022-03-31 12:00:00;;;;;;;;;
823;2133;1800;2023-03-31 12:00:00;;;;;;;;;
824;2133;1810;2024-03-31 12:00:00;;;;;;;;;
825;2133;1853;2025-03-31 12:00:00;;;;;;;;;
826;2222;1837;2022-03-31 12:00:00;;;;;;;;;
827;2222;1847;2023-03-31 12:00:00;;;;;;;;;
828;2222;1733;2024-03-31 12:00:00;;;;;;;;;
829;2222;1860;2025-03-31 12:00:00;;;;;;;;;
830;823;1781;2022-02-28 12:00:00;;;;;;;;;
831;823;1800;2023-02-28 12:00:00;;;;;;;;;
832;823;1733;2024-02-29 12:00:00;;;;;;;;;
833;823;1756;2025-02-28 12:00:00;;;;;;;;;
834;807;1696;2022-07-31 12:00:00;;;;;;;;;
835;807;1759;2023-03-31 12:00:00;;;;;;;;;
836;807;1810;2024-03-31 12:00:00;;;;;;;;;
837;807;1853;2025-03-31 12:00:00;;;;;;;;;
838;6376;1824;2023-02-28 12:00:00;;;;;;;;;
839;6376;1733;2024-02-29 12:00:00;;;;;;;;;
840;6376;1860;2025-02-28 12:00:00;;;;;;;;;
841;2425;1837;2022-03-31 12:00:00;;;;;;;;;
842;2425;1825;2023-03-31 12:00:00;;;;;;;;;
843;2425;1832;2024-03-31 12:00:00;;;;;;;;;
844;2425;1707;2025-03-31 12:00:00;;;;;;;;;
845;1408;1844;2022-06-30 12:00:00;;;;;;;;;
846;1408;1768;2023-06-30 12:00:00;;;;;;;;;
847;1408;1832;2024-02-29 12:00:00;;;;;;;;;
848;1408;1707;2025-02-28 12:00:00;;;;;;;;;
849;228;1837;2022-03-31 12:00:00;;;;;;;;;
850;228;1800;2023-03-31 12:00:00;;;;;;;;;
851;228;1829;2024-03-31 12:00:00;;;;;;;;;
852;228;1853;2025-03-31 12:00:00;;;;;;;;;
853;248;1787;2022-10-31 12:00:00;;;;;;;;;
854;248;1845;2023-03-31 12:00:00;;;;;;;;;
855;248;1832;2024-03-31 12:00:00;;;;;;;;;
856;248;1853;2025-03-31 12:00:00;;;;;;;;;
857;78;1808;2022-04-30 12:00:00;;;;;;;;;
858;78;1822;2023-04-30 12:00:00;;;;;;;;;
859;78;1829;2024-04-30 12:00:00;;;;;;;;;
860;78;1853;2025-04-30 12:00:00;;;;;;;;;
861;6337;1824;2023-02-28 12:00:00;;;;;;;;;
862;6337;1832;2024-02-29 12:00:00;;;;;;;;;
863;6337;1756;2025-02-28 12:00:00;;;;;;;;;
864;2240;1848;2022-02-28 12:00:00;;;;;;;;;
865;2240;1735;2023-02-28 12:00:00;;;;;;;;;
866;2240;1832;2024-02-29 12:00:00;;;;;;;;;
867;2240;1860;2025-02-28 12:00:00;;;;;;;;;
868;6269;1704;2023-01-31 12:00:00;;;;;;;;;
869;6269;1743;2024-01-31 12:00:00;;;;;;;;;
870;6269;1686;2024-05-31 12:00:00;;;;;;;;;
871;6269;1853;2025-05-31 12:00:00;;;;;;;;;
872;6270;1704;2023-01-31 12:00:00;;;;;;;;;
873;6270;1792;2024-01-31 12:00:00;;;;;;;;;
874;6270;1686;2024-05-31 12:00:00;;;;;;;;;
875;6270;1853;2025-05-31 12:00:00;;;;;;;;;
876;1489;1816;2022-08-31 12:00:00;;;;;;;;;
877;1489;1855;2023-08-31 12:00:00;;;;;;;;;
878;1489;1807;2024-05-31 12:00:00;;;;;;;;;
879;1489;1853;2025-05-31 12:00:00;;;;;;;;;
880;2803;1815;2024-02-29 12:00:00;;;;;;;;;
881;2803;1860;2025-02-28 12:00:00;;;;;;;;;
882;7060;1815;2024-02-29 12:00:00;;;;;;;;;
883;7060;1756;2025-02-28 12:00:00;;;;;;;;;
884;7088;1815;2024-02-29 12:00:00;;;;;;;;;
885;7088;1860;2025-02-28 12:00:00;;;;;;;;;
886;6910;1706;2023-06-30 12:00:00;;;;;;;;;
887;6910;1854;2024-04-30 12:00:00;;;;;;;;;
888;6910;1853;2025-04-30 12:00:00;;;;;;;;;
889;115;1783;2022-09-30 12:00:00;;;;;;;;;
890;115;1778;2022-12-31 12:00:00;;;;;;;;;
891;115;1723;2024-01-31 12:00:00;;;;;;;;;
892;115;1707;2025-01-31 12:00:00;;;;;;;;;
893;57;1808;2022-04-30 12:00:00;;;;;;;;;
894;57;1721;2023-04-30 12:00:00;;;;;;;;;
895;57;1683;2024-01-31 12:00:00;;;;;;;;;
896;57;1756;2025-01-31 12:00:00;;;;;;;;;
897;2290;1820;2022-02-28 12:00:00;;;;;;;;;
898;2290;1732;2023-02-28 12:00:00;;;;;;;;;
899;2290;1683;2024-02-29 12:00:00;;;;;;;;;
900;2290;1860;2025-02-28 12:00:00;;;;;;;;;
901;450;1712;2022-03-31 12:00:00;;;;;;;;;
902;450;1836;2023-03-31 12:00:00;;;;;;;;;
903;450;1683;2024-03-31 12:00:00;;;;;;;;;
904;450;1707;2025-03-31 12:00:00;;;;;;;;;
905;2045;1712;2022-03-31 12:00:00;;;;;;;;;
906;2045;1847;2023-03-31 12:00:00;;;;;;;;;
907;2045;1683;2024-03-31 12:00:00;;;;;;;;;
908;2045;1860;2025-03-31 12:00:00;;;;;;;;;
909;486;1726;2022-06-30 12:00:00;;;;;;;;;
910;486;1839;2023-06-30 12:00:00;;;;;;;;;
911;486;1710;2024-02-29 12:00:00;;;;;;;;;
912;486;1707;2025-02-28 12:00:00;;;;;;;;;
913;155;1862;2022-03-31 12:00:00;;;;;;;;;
914;155;1721;2023-03-31 12:00:00;;;;;;;;;
915;155;1689;2024-03-31 12:00:00;;;;;;;;;
916;155;1853;2025-03-31 12:00:00;;;;;;;;;
917;2575;1862;2022-03-31 12:00:00;;;;;;;;;
918;2575;1793;2023-03-31 12:00:00;;;;;;;;;
919;2575;1809;2024-03-31 12:00:00;;;;;;;;;
920;2575;1707;2025-03-31 12:00:00;;;;;;;;;
921;51;1774;2022-04-30 12:00:00;;;;;;;;;
922;51;1793;2023-04-30 12:00:00;;;;;;;;;
923;51;1689;2024-04-30 12:00:00;;;;;;;;;
924;51;1860;2025-04-30 12:00:00;;;;;;;;;
925;1717;1817;2022-04-30 12:00:00;;;;;;;;;
926;1717;1768;2023-04-30 12:00:00;;;;;;;;;
927;1717;1689;2024-04-30 12:00:00;;;;;;;;;
928;1717;1853;2025-04-30 12:00:00;;;;;;;;;
929;1439;1712;2022-03-31 12:00:00;;;;;;;;;
930;1439;1744;2023-03-31 12:00:00;;;;;;;;;
931;1439;1809;2024-03-31 12:00:00;;;;;;;;;
932;1439;1860;2025-03-31 12:00:00;;;;;;;;;
933;434;1837;2022-03-31 12:00:00;;;;;;;;;
